"year";"month";"day";"decimal";"ssn";"sd";"n";"m"
1982;03;01;1982.163; 242; 15.4;   5;1
1982;03;02;1982.166; 250; 18.1;  10;1
1982;03;03;1982.168; 252;  8.1;   8;1
1982;03;04;1982.171; 254; 17.8;  10;1
1982;03;05;1982.174; 234;  8.9;   9;1
1982;03;06;1982.177; 237; 15.8;   6;1
1982;03;07;1982.179; 210; 11.2;   9;1
1982;03;08;1982.182; 201; 10.3;  10;1
1982;03;09;1982.185; 167; 12.8;  12;1
1982;03;10;1982.188; 175; 10.9;  10;1
1982;03;11;1982.190; 171;  6.9;  11;1
1982;03;12;1982.193; 194; 11.9;   7;1
1982;03;13;1982.196; 223; 11.4;  10;1
1982;03;14;1982.199; 220; 11.2;   9;1
1982;03;15;1982.201; 201; 10.9;   7;1
1982;03;16;1982.204; 224;  8.1;  10;1
1982;03;17;1982.207; 259; 11.8;  10;1
1982;03;18;1982.210; 242;  9.9;  10;1
1982;03;19;1982.212; 240; 12.4;   9;1
1982;03;20;1982.215; 230;  8.6;   4;1
1982;03;21;1982.218; 220; 11.7;   5;1
1982;03;22;1982.221; 210;  9.7;   6;1
1982;03;23;1982.223; 207; 13.2;   8;1
1982;03;24;1982.226; 175;  7.5;  10;1
1982;03;25;1982.229; 219; 12.2;   9;1
1982;03;26;1982.232; 211;  9.2;  10;1
1982;03;27;1982.234; 262;  8.8;   9;1
1982;03;28;1982.237; 257; 11.3;   7;1
1982;03;29;1982.240; 243; 10.0;   7;1
1982;03;30;1982.242; 233;  8.3;   8;1
1982;03;31;1982.245; 190; 10.5;   8;1
1982;04;01;1982.248; 202; 14.3;   8;1
1982;04;02;1982.251; 160; 11.9;   4;1
1982;04;03;1982.253; 211;  9.9;   8;1
1982;04;04;1982.256; 191;  9.7;  11;1
1982;04;05;1982.259; 156;  8.3;  10;1
1982;04;06;1982.262; 163;  4.8;  11;1
1982;04;07;1982.264; 181; 10.8;   5;1
1982;04;08;1982.267; 183;  5.8;   7;1
1982;04;09;1982.270; 184;  6.6;  11;1
1982;04;10;1982.273; 193;  5.9;  10;1
1982;04;11;1982.275; 212;  9.9;  11;1
1982;04;12;1982.278; 198;  7.1;  10;1
1982;04;13;1982.281; 186;  8.7;  11;1
1982;04;14;1982.284; 190;  6.7;   8;1
1982;04;15;1982.286; 177; 14.0;   8;1
1982;04;16;1982.289; 170;  5.8;  11;1
1982;04;17;1982.292; 151;  3.7;  12;1
1982;04;18;1982.295; 127;  7.0;  12;1
1982;04;19;1982.297; 121;  9.7;  11;1
1982;04;20;1982.300; 130;  5.3;  12;1
1982;04;21;1982.303; 127;  4.9;   6;1
1982;04;22;1982.305; 152;  7.0;  10;1
1982;04;23;1982.308; 193;  6.7;  11;1
1982;04;24;1982.311; 202; 11.7;  12;1
1982;04;25;1982.314; 208;  8.0;  12;1
1982;04;26;1982.316; 209; 10.2;  10;1
1982;04;27;1982.319; 176;  9.7;  10;1
1982;04;28;1982.322; 126;  5.2;   9;1
1982;04;29;1982.325; 119;  2.6;   5;1
1982;04;30;1982.327; 110;  6.2;   8;1
1982;05;01;1982.330;  91;  5.6;   7;1
1982;05;02;1982.333;  83;  6.1;   8;1
1982;05;03;1982.336;  67;  6.2;   9;1
1982;05;04;1982.338;  84;  3.3;  12;1
1982;05;05;1982.341;  91;  4.3;  11;1
1982;05;06;1982.344;  93;  6.5;   9;1
1982;05;07;1982.347; 100;  6.0;  10;1
1982;05;08;1982.349; 129;  7.1;  11;1
1982;05;09;1982.352;  68;  6.7;  11;1
1982;05;10;1982.355;  77;  6.0;   9;1
1982;05;11;1982.358;  84;  5.9;  13;1
1982;05;12;1982.360; 109;  7.1;  13;1
1982;05;13;1982.363; 113; 11.5;  12;1
1982;05;14;1982.366;  84;  5.0;   7;1
1982;05;15;1982.368;  76;  3.6;   8;1
1982;05;16;1982.371; 100;  5.8;  11;1
1982;05;17;1982.374; 110; 12.4;  11;1
1982;05;18;1982.377; 129;  5.7;  11;1
1982;05;19;1982.379; 160;  9.7;  12;1
1982;05;20;1982.382; 163;  5.0;   6;1
1982;05;21;1982.385; 142; 10.5;  10;1
1982;05;22;1982.388; 176; 10.9;  10;1
1982;05;23;1982.390; 155; 10.2;  11;1
1982;05;24;1982.393; 160;  9.6;  12;1
1982;05;25;1982.396; 128; 12.7;  12;1
1982;05;26;1982.399; 170; 10.8;  12;1
1982;05;27;1982.401; 189; 10.6;  10;1
1982;05;28;1982.404; 173; 11.1;  12;1
1982;05;29;1982.407; 163;  5.2;  11;1
1982;05;30;1982.410; 112;  6.5;   9;1
1982;05;31;1982.412; 119; 15.8;   8;1
1982;06;01;1982.415; 104;  3.4;   5;1
1982;06;02;1982.418; 123; 13.6;   9;1
1982;06;03;1982.421; 139; 13.8;   8;1
1982;06;04;1982.423; 154;  9.5;  10;1
1982;06;05;1982.426; 165; 17.7;  13;1
1982;06;06;1982.429; 160;  9.4;  12;1
1982;06;07;1982.432; 171;  9.8;   9;1
1982;06;08;1982.434; 188; 11.6;  13;1
1982;06;09;1982.437; 211;  7.1;  13;1
1982;06;10;1982.440; 218; 10.2;  12;1
1982;06;11;1982.442; 205; 11.3;  12;1
1982;06;12;1982.445; 214;  7.1;  12;1
1982;06;13;1982.448; 206; 15.6;   6;1
1982;06;14;1982.451; 203; 15.3;   9;1
1982;06;15;1982.453; 185; 10.1;  13;1
1982;06;16;1982.456; 190; 11.8;  12;1
1982;06;17;1982.459; 202;  8.7;  12;1
1982;06;18;1982.462; 199; 14.4;  11;1
1982;06;19;1982.464; 199;  9.5;   9;1
1982;06;20;1982.467; 206; 11.3;  11;1
1982;06;21;1982.470; 212; 14.0;  11;1
1982;06;22;1982.473; 216; 18.5;  13;1
1982;06;23;1982.475; 172; 11.0;   7;1
1982;06;24;1982.478; 166; 11.2;   7;1
1982;06;25;1982.481; 136;  9.3;  10;1
1982;06;26;1982.484; 139;  5.8;   8;1
1982;06;27;1982.486;  73;  5.6;  10;1
1982;06;28;1982.489;  53;  3.5;  12;1
1982;06;29;1982.492;  47;  9.2;  12;1
1982;06;30;1982.495;  56;  3.8;  12;1
1982;07;01;1982.497;  66;  6.0;  11;1
1982;07;02;1982.500;  54;  8.9;  12;1
1982;07;03;1982.503;  43;  7.5;  11;1
1982;07;04;1982.505;  55; 21.1;   9;1
1982;07;05;1982.508;  51;  6.7;  12;1
1982;07;06;1982.511;  42;  4.1;  10;1
1982;07;07;1982.514;  43;  4.9;   8;1
1982;07;08;1982.516;  55;  6.6;  13;1
1982;07;09;1982.519;  80;  6.2;  13;1
1982;07;10;1982.522; 145;  8.6;  12;1
1982;07;11;1982.525; 192; 13.8;  12;1
1982;07;12;1982.527; 246; 18.5;  11;1
1982;07;13;1982.530; 288; 19.7;   8;1
1982;07;14;1982.533; 292; 33.0;   8;1
1982;07;15;1982.536; 323; 23.0;  11;1
1982;07;16;1982.538; 346; 22.1;   8;1
1982;07;17;1982.541; 358; 17.2;   7;1
1982;07;18;1982.544; 355; 20.8;   8;1
1982;07;19;1982.547; 308; 22.8;   7;1
1982;07;20;1982.549; 252; 23.2;   9;1
1982;07;21;1982.552; 181; 14.7;   9;1
1982;07;22;1982.555; 130;  9.6;  11;1
1982;07;23;1982.558;  97; 11.6;   8;1
1982;07;24;1982.560;  35;  8.5;   6;1
1982;07;25;1982.563;  33;  1.9;   5;1
1982;07;26;1982.566;  38; 11.8;   7;1
1982;07;27;1982.568;  29;  6.4;   6;1
1982;07;28;1982.571;  25; 10.8;   9;1
1982;07;29;1982.574;  30;  3.1;  11;1
1982;07;30;1982.577;  50;  3.5;   8;1
1982;07;31;1982.579;  79;  2.6;  12;1
1982;08;01;1982.582;  83;  4.1;   7;1
1982;08;02;1982.585; 102;  6.0;  11;1
1982;08;03;1982.588; 102;  4.1;   7;1
1982;08;04;1982.590; 122;  7.8;   9;1
1982;08;05;1982.593; 146; 13.4;  10;1
1982;08;06;1982.596; 193; 16.1;  12;1
1982;08;07;1982.599; 217; 11.6;  10;1
1982;08;08;1982.601; 226; 12.9;   8;1
1982;08;09;1982.604; 242;  9.9;  10;1
1982;08;10;1982.607; 233; 15.4;  10;1
1982;08;11;1982.610; 236; 21.8;  10;1
1982;08;12;1982.612; 208; 18.6;   8;1
1982;08;13;1982.615; 170; 12.3;  11;1
1982;08;14;1982.618; 150; 10.4;  12;1
1982;08;15;1982.621; 150; 10.3;   9;1
1982;08;16;1982.623; 129; 12.8;   7;1
1982;08;17;1982.626; 140; 12.4;   7;1
1982;08;18;1982.629; 158; 12.0;   9;1
1982;08;19;1982.632; 146; 13.7;  11;1
1982;08;20;1982.634; 116;  7.3;  13;1
1982;08;21;1982.637; 119;  5.9;  10;1
1982;08;22;1982.640; 135; 10.1;   8;1
1982;08;23;1982.642; 107;  9.5;  11;1
1982;08;24;1982.645; 119;  9.4;  11;1
1982;08;25;1982.648; 152; 13.5;  11;1
1982;08;26;1982.651; 147;  9.5;  12;1
1982;08;27;1982.653; 173; 10.4;  10;1
1982;08;28;1982.656; 199; 11.0;  11;1
1982;08;29;1982.659; 202; 12.6;  10;1
1982;08;30;1982.662; 217; 13.3;   7;1
1982;08;31;1982.664; 181;  8.4;   9;1
1982;09;01;1982.667; 162;  7.8;  13;1
1982;09;02;1982.670; 175;  8.0;  13;1
1982;09;03;1982.673; 206; 13.8;  11;1
1982;09;04;1982.675; 248; 12.7;  14;1
1982;09;05;1982.678; 225;  8.8;  12;1
1982;09;06;1982.681; 199;  9.9;   8;1
1982;09;07;1982.684; 165;  8.6;   8;1
1982;09;08;1982.686; 162;  6.7;   8;1
1982;09;09;1982.689; 132;  8.4;  10;1
1982;09;10;1982.692; 114;  5.1;   9;1
1982;09;11;1982.695; 121;  5.7;   9;1
1982;09;12;1982.697; 110;  4.3;   8;1
1982;09;13;1982.700; 114; 11.0;  14;1
1982;09;14;1982.703; 147;  6.2;  12;1
1982;09;15;1982.705; 182; 13.0;  11;1
1982;09;16;1982.708; 187; 11.6;   9;1
1982;09;17;1982.711; 179;  6.5;  14;1
1982;09;18;1982.714; 151;  5.5;  14;1
1982;09;19;1982.716; 165; 11.8;   9;1
1982;09;20;1982.719; 147; 13.8;   7;1
1982;09;21;1982.722; 144;  7.4;  11;1
1982;09;22;1982.725; 134;  4.4;  14;1
1982;09;23;1982.727; 137;  8.7;   6;1
1982;09;24;1982.730; 154; 13.5;   8;1
1982;09;25;1982.733; 166;  4.0;   6;1
1982;09;26;1982.736; 194; 10.5;  11;1
1982;09;27;1982.738; 187; 10.1;  13;1
1982;09;28;1982.741; 186;  8.0;   7;1
1982;09;29;1982.744; 203; 11.6;  12;1
1982;09;30;1982.747; 225; 20.0;   7;1
1982;10;01;1982.749; 187; 12.0;  12;1
1982;10;02;1982.752; 232; 10.0;   8;1
1982;10;03;1982.755; 203;  8.7;  11;1
1982;10;04;1982.758; 170;  8.2;  13;1
1982;10;05;1982.760; 155;  7.1;  10;1
1982;10;06;1982.763;  78;  9.5;   5;1
1982;10;07;1982.766;  77;  9.3;   8;1
1982;10;08;1982.768;  78;  6.7;   6;1
1982;10;09;1982.771;  77;  8.0;   8;1
1982;10;10;1982.774; 125;  6.0;  10;1
1982;10;11;1982.777; 123;  6.7;   6;1
1982;10;12;1982.779; 130; 14.8;   9;1
1982;10;13;1982.782; 139; 10.6;  11;1
1982;10;14;1982.785; 125; 11.7;  12;1
1982;10;15;1982.788; 101;  8.7;  11;1
1982;10;16;1982.790;  92;  5.2;  12;1
1982;10;17;1982.793;  77;  9.2;  10;1
1982;10;18;1982.796;  47;  5.5;  12;1
1982;10;19;1982.799;  79;  6.2;   8;1
1982;10;20;1982.801;  99;  9.1;  13;1
1982;10;21;1982.804; 135; 13.9;  13;1
1982;10;22;1982.807; 142; 13.2;  12;1
1982;10;23;1982.810; 181; 15.5;  11;1
1982;10;24;1982.812; 206; 15.2;  11;1
1982;10;25;1982.815; 201; 13.3;   8;1
1982;10;26;1982.818; 191; 12.1;   8;1
1982;10;27;1982.821; 186; 13.9;  11;1
1982;10;28;1982.823; 146;  9.4;  11;1
1982;10;29;1982.826; 143; 10.7;   8;1
1982;10;30;1982.829; 136;  7.1;   9;1
1982;10;31;1982.832; 103;  6.1;  11;1
1982;11;01;1982.834; 104;  9.6;  10;1
1982;11;02;1982.837; 114;  9.3;   9;1
1982;11;03;1982.840;  97;  6.6;   9;1
1982;11;04;1982.842; 130;  4.1;   7;1
1982;11;05;1982.845; 130; 11.8;   2;1
1982;11;06;1982.848;  99;  9.6;   8;1
1982;11;07;1982.851; 127;  9.4;   4;1
1982;11;08;1982.853; 112; 15.6;  11;1
1982;11;09;1982.856; 133; 12.5;   5;1
1982;11;10;1982.859; 142;  9.8;   5;1
1982;11;11;1982.862; 146; 16.7;   8;1
1982;11;12;1982.864; 108; 33.8;  11;1
1982;11;13;1982.867; 127;  8.9;  11;1
1982;11;14;1982.870; 151;  7.1;  11;1
1982;11;15;1982.873; 151; 16.3;   4;1
1982;11;16;1982.875; 130; 13.3;   3;1
1982;11;17;1982.878; 140; 16.0;   3;1
1982;11;18;1982.881; 152; 13.6;   8;1
1982;11;19;1982.884; 158; 10.5;  10;1
1982;11;20;1982.886; 153; 60.1;  12;1
1982;11;21;1982.889; 170; 16.6;  10;1
1982;11;22;1982.892; 183; 19.8;   7;1
1982;11;23;1982.895; 156; 15.3;   9;1
1982;11;24;1982.897; 125;  9.9;  12;1
1982;11;25;1982.900;  97;  8.7;  10;1
1982;11;26;1982.903;  95;  6.8;  11;1
1982;11;27;1982.905;  92;  8.5;   9;1
1982;11;28;1982.908;  96;  3.4;   8;1
1982;11;29;1982.911; 107;  6.7;   8;1
1982;11;30;1982.914;  99; 13.3;   9;1
1982;12;01;1982.916; 117; 15.5;  10;1
1982;12;02;1982.919; 166; 18.8;   8;1
1982;12;03;1982.922; 176; 13.5;   6;1
1982;12;04;1982.925; 182; 17.8;   8;1
1982;12;05;1982.927; 182; 14.9;   8;1
1982;12;06;1982.930; 232;  7.9;   6;1
1982;12;07;1982.933; 233; 20.7;  10;1
1982;12;08;1982.936; 245; 16.2;  12;1
1982;12;09;1982.938; 202; 20.5;  11;1
1982;12;10;1982.941; 221; 25.1;  10;1
1982;12;11;1982.944; 228; 10.1;  10;1
1982;12;12;1982.947; 258; 15.8;   6;1
1982;12;13;1982.949; 229; 20.9;   6;1
1982;12;14;1982.952; 213; 27.0;   9;1
1982;12;15;1982.955; 221; 25.4;   8;1
1982;12;16;1982.958; 186; 20.2;   8;1
1982;12;17;1982.960; 157; 10.4;   4;1
1982;12;18;1982.963; 136; 11.5;  10;1
1982;12;19;1982.966; 105;  8.1;  10;1
1982;12;20;1982.968;  84;  7.6;   8;1
1982;12;21;1982.971; 116; 13.0;   9;1
1982;12;22;1982.974; 117;  5.4;   5;1
1982;12;23;1982.977; 128; 13.5;  11;1
1982;12;24;1982.979; 133;  9.6;   9;1
1982;12;25;1982.982; 162; 10.7;   9;1
1982;12;26;1982.985; 154;  6.4;   6;1
1982;12;27;1982.988; 168; 12.1;   8;1
1982;12;28;1982.990; 160; 12.1;  13;1
1982;12;29;1982.993; 130;  4.7;   7;1
1982;12;30;1982.996; 105;  7.5;   7;1
1982;12;31;1982.999;  92;  4.1;  10;1
1983;01;01;1983.001;  82;  7.6;   9;1
1983;01;02;1983.004;  89;  6.6;   8;1
1983;01;03;1983.007;  75;  4.6;   8;1
1983;01;04;1983.010;  86;  4.9;  11;1
1983;01;05;1983.012; 112; 10.4;   6;1
1983;01;06;1983.015; 141;  6.9;   7;1
1983;01;07;1983.018; 149; 13.1;  11;1
1983;01;08;1983.021; 173; 14.0;   8;1
1983;01;09;1983.023; 137;  4.1;   8;1
1983;01;10;1983.026; 114; 10.2;   7;1
1983;01;11;1983.029; 123; 11.5;  11;1
1983;01;12;1983.032; 106;  8.2;   9;1
1983;01;13;1983.034; 122;  9.2;  11;1
1983;01;14;1983.037; 126;  3.9;  10;1
1983;01;15;1983.040; 106;  8.4;   7;1
1983;01;16;1983.042; 122; 14.3;   8;1
1983;01;17;1983.045; 140;  6.7;   9;1
1983;01;18;1983.048; 118;  6.3;   7;1
1983;01;19;1983.051; 127;  7.6;  10;1
1983;01;20;1983.053; 111;  5.6;  11;1
1983;01;21;1983.056; 101;  5.1;   8;1
1983;01;22;1983.059; 100;  4.1;  10;1
1983;01;23;1983.062;  81;  4.7;  10;1
1983;01;24;1983.064;  80;  3.9;   8;1
1983;01;25;1983.067; 103;  9.8;  10;1
1983;01;26;1983.070; 106;  9.7;   9;1
1983;01;27;1983.073; 103;  5.1;   6;1
1983;01;28;1983.075; 122;  9.2;   7;1
1983;01;29;1983.078; 136; 18.4;   9;1
1983;01;30;1983.081; 138;  6.8;   7;1
1983;01;31;1983.084; 151;  5.2;   7;1
1983;02;01;1983.086; 148; 13.1;  10;1
1983;02;02;1983.089; 122;  8.1;   8;1
1983;02;03;1983.092; 126; 11.5;   8;1
1983;02;04;1983.095; 135;  8.9;  12;1
1983;02;05;1983.097; 118;  8.8;  11;1
1983;02;06;1983.100; 102;  9.1;   8;1
1983;02;07;1983.103; 103;  7.2;   7;1
1983;02;08;1983.105;  90;  8.5;   6;1
1983;02;09;1983.108;  56;  8.0;   8;1
1983;02;10;1983.111;  37;  4.7;   9;1
1983;02;11;1983.114;  30;  1.1;   6;1
1983;02;12;1983.116;  26;  2.6;  12;1
1983;02;13;1983.119;  16;  1.4;  12;1
1983;02;14;1983.122;  14;  0.8;  10;1
1983;02;15;1983.125;  34;  5.3;  10;1
1983;02;16;1983.127;  24;  4.1;  11;1
1983;02;17;1983.130;  32;  3.3;   6;1
1983;02;18;1983.133;  46;  1.9;   9;1
1983;02;19;1983.136;  47;  2.4;  11;1
1983;02;20;1983.138;  46;  1.7;  10;1
1983;02;21;1983.141;  56;  4.4;  10;1
1983;02;22;1983.144;  47;  3.2;  13;1
1983;02;23;1983.147;  57;  4.3;  10;1
1983;02;24;1983.149;  72;  5.4;   6;1
1983;02;25;1983.152;  96;  6.0;   9;1
1983;02;26;1983.155; 100;  3.4;  10;1
1983;02;27;1983.158; 126;  8.7;  10;1
1983;02;28;1983.160; 140;  7.0;   9;1
1983;03;01;1983.163; 145; 12.6;  10;1
1983;03;02;1983.166; 124; 16.5;   6;1
1983;03;03;1983.168; 115;  5.9;  10;1
1983;03;04;1983.171; 124;  9.3;  10;1
1983;03;05;1983.174; 151;  9.1;  10;1
1983;03;06;1983.177; 117;  7.9;   7;1
1983;03;07;1983.179; 103;  9.6;   7;1
1983;03;08;1983.182;  91;  3.4;  11;1
1983;03;09;1983.185;  99;  5.4;  11;1
1983;03;10;1983.188;  73;  5.1;   5;1
1983;03;11;1983.190;  65;  2.9;  10;1
1983;03;12;1983.193;  43;  4.3;  10;1
1983;03;13;1983.196;  16;  4.1;   6;1
1983;03;14;1983.199;  32;  4.1;   7;1
1983;03;15;1983.201;  59;  4.2;   9;1
1983;03;16;1983.204;  84;  5.5;   9;1
1983;03;17;1983.207;  99;  5.9;   7;1
1983;03;18;1983.210; 117;  9.0;   9;1
1983;03;19;1983.212; 109;  5.7;  10;1
1983;03;20;1983.215; 109;  5.3;   9;1
1983;03;21;1983.218; 116;  5.3;   5;1
1983;03;22;1983.221;  93;  3.5;  11;1
1983;03;23;1983.223;  88;  4.9;   8;1
1983;03;24;1983.226;  80;  5.4;   4;1
1983;03;25;1983.229;  64;  6.0;  12;1
1983;03;26;1983.232;  93;  8.0;  11;1
1983;03;27;1983.234;  96; 14.5;   6;1
1983;03;28;1983.237;  64;  4.1;  10;1
1983;03;29;1983.240;  59;  4.8;   6;1
1983;03;30;1983.242;  72;  5.3;   4;1
1983;03;31;1983.245;  49;  5.3;   9;1
1983;04;01;1983.248;  72; 12.9;   4;1
1983;04;02;1983.251;  95; 10.9;   9;1
1983;04;03;1983.253;  83;  6.7;  12;1
1983;04;04;1983.256;  72;  6.6;   7;1
1983;04;05;1983.259;  49;  5.8;  10;1
1983;04;06;1983.262;  67;  7.6;  11;1
1983;04;07;1983.264;  87;  6.3;  12;1
1983;04;08;1983.267;  80;  6.1;   9;1
1983;04;09;1983.270;  80;  5.9;  12;1
1983;04;10;1983.273;  87;  4.3;   6;1
1983;04;11;1983.275;  94;  6.3;   8;1
1983;04;12;1983.278;  88;  7.4;   8;1
1983;04;13;1983.281;  87;  6.2;  13;1
1983;04;14;1983.284;  87;  8.4;  12;1
1983;04;15;1983.286;  72;  5.5;   5;1
1983;04;16;1983.289;  73;  7.5;   7;1
1983;04;17;1983.292;  86;  7.5;   6;1
1983;04;18;1983.295; 102;  7.4;  12;1
1983;04;19;1983.297; 149;  9.4;   7;1
1983;04;20;1983.300; 122;  6.8;  10;1
1983;04;21;1983.303; 118;  8.5;   9;1
1983;04;22;1983.305; 113;  8.7;   6;1
1983;04;23;1983.308; 124; 12.1;   9;1
1983;04;24;1983.311; 125;  9.5;  12;1
1983;04;25;1983.314; 167; 12.4;  13;1
1983;04;26;1983.316; 160;  7.7;  13;1
1983;04;27;1983.319; 171; 18.5;  12;1
1983;04;28;1983.322; 198; 16.6;   8;1
1983;04;29;1983.325; 193; 11.8;   9;1
1983;04;30;1983.327; 186; 16.7;  11;1
1983;05;01;1983.330; 152; 13.7;   8;1
1983;05;02;1983.333; 139;  8.6;  11;1
1983;05;03;1983.336; 126;  7.9;   9;1
1983;05;04;1983.338; 114;  5.1;  11;1
1983;05;05;1983.341; 127;  5.9;  12;1
1983;05;06;1983.344; 118;  8.6;  11;1
1983;05;07;1983.347; 123;  6.8;   9;1
1983;05;08;1983.349; 131;  7.5;   9;1
1983;05;09;1983.352; 147;  6.1;  10;1
1983;05;10;1983.355; 152; 11.7;  14;1
1983;05;11;1983.358; 135;  7.9;  12;1
1983;05;12;1983.360; 152; 11.6;  12;1
1983;05;13;1983.363; 176; 16.3;  12;1
1983;05;14;1983.366; 167;  6.9;  13;1
1983;05;15;1983.368; 174; 11.2;  13;1
1983;05;16;1983.371; 132;  6.0;   8;1
1983;05;17;1983.374; 124;  7.8;  13;1
1983;05;18;1983.377; 132;  3.7;  13;1
1983;05;19;1983.379; 118;  7.3;  13;1
1983;05;20;1983.382; 140; 13.5;  12;1
1983;05;21;1983.385; 147;  6.2;  10;1
1983;05;22;1983.388; 139; 16.9;  10;1
1983;05;23;1983.390; 136; 13.9;  10;1
1983;05;24;1983.393; 148;  9.3;  10;1
1983;05;25;1983.396; 131;  5.6;   7;1
1983;05;26;1983.399; 134;  7.8;   9;1
1983;05;27;1983.401; 114; 11.1;   8;1
1983;05;28;1983.404;  91;  7.1;   9;1
1983;05;29;1983.407; 118;  9.5;   8;1
1983;05;30;1983.410;  91;  6.5;  12;1
1983;05;31;1983.412;  80;  6.0;  12;1
1983;06;01;1983.415;  88;  5.4;  13;1
1983;06;02;1983.418; 104;  6.1;  14;1
1983;06;03;1983.421; 105;  6.5;  13;1
1983;06;04;1983.423;  98;  6.2;  12;1
1983;06;05;1983.426; 111;  5.9;  11;1
1983;06;06;1983.429; 123; 12.2;  12;1
1983;06;07;1983.432; 150; 11.0;  13;1
1983;06;08;1983.434; 144;  8.1;   5;1
1983;06;09;1983.437; 144;  5.8;   9;1
1983;06;10;1983.440; 124; 13.7;  11;1
1983;06;11;1983.442; 105;  7.9;  13;1
1983;06;12;1983.445;  95;  6.4;   9;1
1983;06;13;1983.448; 104;  6.0;  10;1
1983;06;14;1983.451; 127;  6.5;  13;1
1983;06;15;1983.453; 133;  7.0;  15;1
1983;06;16;1983.456; 121;  4.4;  12;1
1983;06;17;1983.459; 114;  7.4;  12;1
1983;06;18;1983.462; 112;  7.0;  11;1
1983;06;19;1983.464; 149;  6.9;  16;1
1983;06;20;1983.467; 169;  8.3;  10;1
1983;06;21;1983.470; 169;  8.7;  16;1
1983;06;22;1983.473; 196;  9.5;  16;1
1983;06;23;1983.475; 206; 13.8;  13;1
1983;06;24;1983.478; 176;  8.7;   9;1
1983;06;25;1983.481; 176; 10.9;  11;1
1983;06;26;1983.484; 159;  7.7;  10;1
1983;06;27;1983.486; 133;  7.5;  10;1
1983;06;28;1983.489; 120;  7.8;  14;1
1983;06;29;1983.492;  98;  5.8;  16;1
1983;06;30;1983.495;  91;  6.0;  12;1
1983;07;01;1983.497;  82;  5.8;  18;1
1983;07;02;1983.500;  78;  7.2;  14;1
1983;07;03;1983.503;  81;  3.9;  10;1
1983;07;04;1983.505; 115;  8.6;  14;1
1983;07;05;1983.508; 106;  8.3;  12;1
1983;07;06;1983.511; 105;  6.0;  13;1
1983;07;07;1983.514; 105;  7.5;  16;1
1983;07;08;1983.516; 109;  7.3;  10;1
1983;07;09;1983.519;  91;  4.2;  17;1
1983;07;10;1983.522;  78;  6.4;  15;1
1983;07;11;1983.525;  90;  6.2;  15;1
1983;07;12;1983.527; 114;  5.7;  15;1
1983;07;13;1983.530; 113;  9.0;  14;1
1983;07;14;1983.533; 117;  5.5;  17;1
1983;07;15;1983.536; 122;  6.4;  12;1
1983;07;16;1983.538; 123;  8.1;  14;1
1983;07;17;1983.541; 127;  6.1;  11;1
1983;07;18;1983.544; 130;  8.9;  12;1
1983;07;19;1983.547; 127;  9.4;  16;1
1983;07;20;1983.549; 134;  5.4;  11;1
1983;07;21;1983.552; 144;  8.5;  12;1
1983;07;22;1983.555; 151;  9.0;  15;1
1983;07;23;1983.558; 126;  5.5;  13;1
1983;07;24;1983.560; 139;  9.3;  13;1
1983;07;25;1983.563; 113;  8.8;  14;1
1983;07;26;1983.566;  77;  3.2;  18;1
1983;07;27;1983.568;  65;  4.4;  17;1
1983;07;28;1983.571;  53;  7.5;  17;1
1983;07;29;1983.574;  97;  8.8;  13;1
1983;07;30;1983.577; 118;  7.7;  12;1
1983;07;31;1983.579; 146; 12.4;  11;1
1983;08;01;1983.582; 175; 10.6;   9;1
1983;08;02;1983.585; 171; 10.7;  15;1
1983;08;03;1983.588; 140;  9.9;  15;1
1983;08;04;1983.590; 138; 10.6;  15;1
1983;08;05;1983.593; 106; 12.2;  13;1
1983;08;06;1983.596;  66;  9.6;  11;1
1983;08;07;1983.599;  80;  7.1;  16;1
1983;08;08;1983.601;  94;  3.5;  14;1
1983;08;09;1983.604;  92;  9.2;  16;1
1983;08;10;1983.607;  84; 11.9;  13;1
1983;08;11;1983.610; 118; 10.7;  16;1
1983;08;12;1983.612; 138; 12.4;  14;1
1983;08;13;1983.615; 139;  8.9;  12;1
1983;08;14;1983.618; 130;  8.6;  15;1
1983;08;15;1983.621; 124; 10.9;  13;1
1983;08;16;1983.623; 107;  7.6;  13;1
1983;08;17;1983.626;  96;  6.5;   9;1
1983;08;18;1983.629;  95;  8.2;  15;1
1983;08;19;1983.632;  72;  5.4;  18;1
1983;08;20;1983.634;  53;  3.6;  13;1
1983;08;21;1983.637;  70;  4.3;  11;1
1983;08;22;1983.640;  67;  4.5;  15;1
1983;08;23;1983.642;  68;  5.1;  15;1
1983;08;24;1983.645;  47;  9.0;  11;1
1983;08;25;1983.648;  70;  6.4;  16;1
1983;08;26;1983.651;  71;  4.9;  16;1
1983;08;27;1983.653;  68;  5.4;  11;1
1983;08;28;1983.656;  74;  7.9;  13;1
1983;08;29;1983.659;  84;  6.2;  14;1
1983;08;30;1983.662;  79; 10.2;  16;1
1983;08;31;1983.664;  60;  5.6;  16;1
1983;09;01;1983.667;  64;  3.3;  13;1
1983;09;02;1983.670;  78;  5.4;  16;1
1983;09;03;1983.673;  82;  3.7;  14;1
1983;09;04;1983.675;  96;  6.0;  15;1
1983;09;05;1983.678; 117;  7.6;  16;1
1983;09;06;1983.681; 108;  4.9;  17;1
1983;09;07;1983.684; 100;  5.2;  15;1
1983;09;08;1983.686;  94;  6.7;  13;1
1983;09;09;1983.689; 103;  7.1;  14;1
